City,Date,co,dew,humidity,no2,o3,pm10,pm25,so2
Hyderabad,2020-04-01 00:00:00,4.5,17.0,47.5,6.3,14.6,62.0,125.0,1.6
Hyderabad,2020-04-02 00:00:00,4.3,18.0,42.2,7.4,14.4,63.0,132.0,1.9
Hyderabad,2020-04-03 00:00:00,4.2,17.0,47.0,5.8,13.2,57.0,105.0,3.5
Hyderabad,2020-04-04 00:00:00,4.4,18.666666666666668,50.7,6.5,11.4,59.0,105.0,3.7
Hyderabad,2020-04-05 00:00:00,3.8,20.333333333333332,48.5,4.5,10.7,49.0,89.0,3.1
Hyderabad,2020-04-06 00:00:00,4.3,22.0,54.0,6.1,10.3,54.0,85.0,3.7
Hyderabad,2020-04-07 00:00:00,4.0,20.0,48.5,5.5,12.9,38.0,70.0,3.0
Hyderabad,2020-04-08 00:00:00,3.5,20.0,47.7,5.9,15.1,39.0,71.0,6.4
Hyderabad,2020-04-09 00:00:00,4.3,21.5,50.7,6.6,12.3,50.0,82.0,3.0
Hyderabad,2020-04-10 00:00:00,4.0,18.5,45.7,6.5,9.2,31.0,65.0,3.2
Hyderabad,2020-04-11 00:00:00,3.0,16.5,42.2,7.4,7.4,37.0,74.0,1.4
Hyderabad,2020-04-12 00:00:00,3.1,18.0,41.5,9.3,6.4,49.0,97.0,1.3
Hyderabad,2020-04-13 00:00:00,3.1,15.0,36.2,7.4,10.7,55.0,99.0,1.2
Hyderabad,2020-04-14 00:00:00,3.4,14.0,35.7,7.5,13.1,59.0,102.0,2.0
Hyderabad,2020-04-15 00:00:00,3.5,12.0,37.5,7.3,13.7,55.0,95.0,2.1
Hyderabad,2020-04-16 00:00:00,4.1,16.0,38.7,7.8,12.3,56.0,105.0,2.2
Hyderabad,2020-04-17 00:00:00,4.0,18.0,45.5,8.1,9.8,57.0,106.0,2.2
Hyderabad,2020-04-18 00:00:00,4.0,21.0,51.0,7.0,8.4,55.0,101.0,1.8
Hyderabad,2020-04-19 00:00:00,3.3,21.0,53.0,6.0,9.0,49.0,85.0,1.7
Hyderabad,2020-04-20 00:00:00,3.1,20.0,53.0,8.3,7.5,46.0,78.0,1.9
Hyderabad,2020-04-21 00:00:00,4.5,19.0,46.7,12.9,7.4,34.0,72.0,1.8
Hyderabad,2020-04-22 00:00:00,3.0,20.0,48.0,9.1,8.4,39.0,75.0,1.7
Hyderabad,2020-04-23 00:00:00,3.4,22.0,49.5,7.0,7.6,52.0,78.0,1.8
Hyderabad,2020-04-24 00:00:00,3.8,22.0,58.5,6.6,8.0,46.0,86.0,1.9
Hyderabad,2020-04-25 00:00:00,3.7,17.5,42.5,9.8,8.0,60.0,89.0,1.8
Hyderabad,2020-04-26 00:00:00,3.5,21.0,57.0,4.3,8.8,48.0,84.0,1.7
Hyderabad,2020-04-27 00:00:00,3.6,22.0,55.0,4.8,9.1,43.0,70.0,1.5
Hyderabad,2020-04-28 00:00:00,3.5,22.0,64.7,3.8,8.4,39.0,71.0,1.6
Hyderabad,2020-04-29 00:00:00,3.4,21.0,48.7,5.6,11.1,34.0,57.0,1.5
Hyderabad,2020-04-30 00:00:00,3.7,20.0,49.7,6.9,12.1,44.0,71.0,1.6
Delhi,2020-04-01 00:00:00,5.0,14.0,53.0,6.2,12.1,54.0,82.0,6.3
Delhi,2020-04-02 00:00:00,5.0,12.0,47.4,5.6,14.2,54.0,78.0,5.0
Delhi,2020-04-03 00:00:00,5.1,8.0,42.0,6.2,18.0,51.0,75.0,5.7
Delhi,2020-04-04 00:00:00,5.5,10.5,44.2,7.1,16.0,57.0,96.0,6.0
Delhi,2020-04-05 00:00:00,6.8,12.5,46.7,7.7,15.9,70.0,130.0,7.6
Delhi,2020-04-06 00:00:00,7.2,13.0,41.9,7.2,14.9,77.0,122.0,6.2
Delhi,2020-04-07 00:00:00,4.6,12.0,44.5,5.8,16.8,70.0,82.0,5.9
Delhi,2020-04-08 00:00:00,4.4,10.0,39.9,5.9,17.7,63.0,78.0,6.0
Delhi,2020-04-09 00:00:00,5.5,10.0,41.0,6.7,17.2,58.0,87.0,5.7
Delhi,2020-04-10 00:00:00,7.1,11.0,38.6,9.4,11.6,73.0,137.0,6.4
Delhi,2020-04-11 00:00:00,7.3,11.0,37.0,8.1,16.8,80.0,131.0,7.3
Delhi,2020-04-12 00:00:00,5.5,11.5,38.2,6.4,18.2,64.0,91.0,6.3
Delhi,2020-04-13 00:00:00,7.3,13.0,38.4,9.1,12.5,83.0,147.0,7.2
Delhi,2020-04-14 00:00:00,7.5,13.0,38.5,9.7,12.3,87.0,149.0,7.2
Delhi,2020-04-15 00:00:00,7.5,9.0,34.7,9.1,10.4,124.0,155.0,6.7
Delhi,2020-04-16 00:00:00,7.3,12.0,32.9,9.7,14.0,121.0,160.0,7.2
Delhi,2020-04-17 00:00:00,4.9,14.0,34.2,6.0,22.9,68.0,77.0,6.1
Delhi,2020-04-18 00:00:00,5.0,13.5,44.6,5.9,18.6,70.0,78.0,5.4
Delhi,2020-04-19 00:00:00,5.9,12.5,44.8,6.8,12.7,52.0,76.0,5.1
Delhi,2020-04-20 00:00:00,7.5,12.5,45.6,8.2,9.6,75.0,114.0,5.6
Delhi,2020-04-21 00:00:00,5.8,12.5,40.9,7.2,16.6,63.0,98.0,6.3
Delhi,2020-04-22 00:00:00,6.9,11.0,36.0,9.3,14.1,77.0,137.0,6.8
Delhi,2020-04-23 00:00:00,7.2,12.0,38.7,8.9,16.6,85.0,148.0,6.6
Delhi,2020-04-24 00:00:00,7.5,13.0,39.5,9.3,14.7,83.0,151.0,6.7
Delhi,2020-04-25 00:00:00,5.2,12.5,38.6,6.9,20.6,58.0,72.0,4.9
Delhi,2020-04-26 00:00:00,6.2,16.0,56.4,6.7,18.9,75.0,110.0,5.5
Delhi,2020-04-27 00:00:00,5.7,17.0,62.7,5.4,16.7,45.0,79.0,4.8
Delhi,2020-04-28 00:00:00,6.6,18.0,54.0,6.3,19.8,58.0,99.0,5.3
Delhi,2020-04-29 00:00:00,7.0,18.0,50.9,6.9,20.2,76.0,144.0,6.0
Delhi,2020-04-30 00:00:00,6.6,17.5,48.0,6.6,20.7,79.0,132.0,5.9
Chandigarh,2020-04-01 00:00:00,1.9,14.0,57.6,5.2,10.2,36.0,60.0,4.6
Chandigarh,2020-04-02 00:00:00,2.5,12.5,54.3,5.0,12.2,41.0,61.0,4.5
Chandigarh,2020-04-03 00:00:00,1.9,8.9,50.3,5.5,13.0,30.0,55.0,4.1
Chandigarh,2020-04-04 00:00:00,2.1,11.7,52.3,5.7,12.5,39.0,58.0,4.5
Chandigarh,2020-04-05 00:00:00,2.3,13.8,53.8,6.6,12.2,46.0,71.0,5.3
Chandigarh,2020-04-06 00:00:00,2.2,13.8,53.6,6.8,11.6,39.0,73.0,7.7
Chandigarh,2020-04-07 00:00:00,1.7,13.5,47.2,5.0,11.2,36.0,60.0,3.5
Chandigarh,2020-04-08 00:00:00,2.2,11.9,46.9,5.6,12.7,37.0,63.0,3.0
Chandigarh,2020-04-09 00:00:00,2.4,12.5,47.4,5.9,12.7,39.0,74.0,4.4
Chandigarh,2020-04-10 00:00:00,2.7,12.9,46.3,6.1,12.7,50.0,82.0,5.0
Chandigarh,2020-04-11 00:00:00,2.8,13.8,45.3,5.9,12.4,56.0,79.0,5.8
Chandigarh,2020-04-12 00:00:00,2.9,14.3,43.4,5.2,13.5,46.0,71.0,6.1
Chandigarh,2020-04-13 00:00:00,3.5,15.4,44.4,5.5,13.1,51.0,79.0,5.7
Chandigarh,2020-04-14 00:00:00,4.6,16.1,43.5,7.4,13.8,63.0,90.0,5.1
Chandigarh,2020-04-15 00:00:00,3.8,16.2,37.7,6.8,13.0,66.0,99.0,5.7
Chandigarh,2020-04-16 00:00:00,2.9,14.3,39.7,8.1,13.2,72.0,109.0,6.8
Chandigarh,2020-04-17 00:00:00,2.3,13.7,43.8,5.9,13.1,54.0,73.0,6.9
Chandigarh,2020-04-18 00:00:00,2.3,14.6,52.5,6.1,13.2,53.0,59.0,8.1
Chandigarh,2020-04-19 00:00:00,2.5,13.6,44.4,5.8,12.4,35.0,51.0,8.2
Chandigarh,2020-04-20 00:00:00,3.5,15.2,53.6,7.7,10.0,55.0,70.0,8.3
Chandigarh,2020-04-21 00:00:00,3.0,14.5,55.4,6.8,10.0,29.0,57.0,4.6
Chandigarh,2020-04-22 00:00:00,3.1,13.4,41.3,7.2,9.8,31.0,52.0,4.6
Chandigarh,2020-04-23 00:00:00,3.7,14.2,39.2,8.6,9.8,47.0,79.0,7.2
Chandigarh,2020-04-24 00:00:00,3.9,14.1,40.6,8.6,9.9,56.0,85.0,9.3
Chandigarh,2020-04-25 00:00:00,4.2,15.4,47.0,8.6,12.2,70.0,103.0,7.6
Chandigarh,2020-04-26 00:00:00,3.8,15.9,60.7,6.4,14.9,29.0,62.0,7.0
Chandigarh,2020-04-27 00:00:00,2.9,16.6,73.3,6.9,14.3,28.0,57.0,6.0
Chandigarh,2020-04-28 00:00:00,2.7,15.8,50.6,8.0,12.1,36.0,55.0,7.5
Chandigarh,2020-04-29 00:00:00,4.3,17.7,56.9,10.3,10.6,54.0,97.0,6.2
Chandigarh,2020-04-30 00:00:00,5.2,19.9,59.4,8.6,15.0,56.0,110.0,5.8
Bhopal,2020-04-01 00:00:00,3.2,11.0,32.0,5.3,7.3,33.0,63.0,3.8
Bhopal,2020-04-02 00:00:00,3.1,10.4,30.7,3.8,7.1,36.0,69.0,4.2
Bhopal,2020-04-03 00:00:00,3.5,8.4,30.0,3.9,6.9,27.0,53.0,4.1
Bhopal,2020-04-04 00:00:00,3.8,8.0,27.0,3.9,7.0,33.0,59.0,4.1
Bhopal,2020-04-05 00:00:00,4.1,10.0,28.2,4.0,7.3,30.0,61.0,3.5
Bhopal,2020-04-06 00:00:00,6.2,12.6,31.5,7.1,7.3,46.0,82.0,4.4
Bhopal,2020-04-07 00:00:00,5.0,9.4,22.5,5.4,7.8,43.0,71.0,3.9
Bhopal,2020-04-08 00:00:00,4.2,9.4,23.7,3.6,9.9,79.0,82.0,4.6
Bhopal,2020-04-09 00:00:00,4.6,10.1,25.2,3.6,10.5,70.0,82.0,5.2
Bhopal,2020-04-10 00:00:00,4.7,9.0,25.0,3.3,10.0,61.0,90.0,5.3
Bhopal,2020-04-11 00:00:00,5.6,10.0,24.5,3.9,10.4,63.0,102.0,6.2
Bhopal,2020-04-12 00:00:00,4.8,10.7,22.7,6.2,8.7,61.0,113.0,6.3
Bhopal,2020-04-13 00:00:00,4.9,10.9,23.0,5.1,10.2,59.0,83.0,5.5
Bhopal,2020-04-14 00:00:00,5.4,12.0,21.5,5.2,9.7,69.0,102.0,5.7
Bhopal,2020-04-15 00:00:00,5.4,14.0,24.0,4.1,11.6,62.0,92.0,5.5
Bhopal,2020-04-16 00:00:00,6.3,9.8,19.5,8.3,8.9,67.0,139.0,6.7
Bhopal,2020-04-17 00:00:00,5.7,11.6,25.0,4.3,9.1,70.0,121.0,5.9
Bhopal,2020-04-18 00:00:00,6.2,15.1,31.2,4.8,9.3,61.0,102.0,6.5
Bhopal,2020-04-19 00:00:00,4.8,12.0,26.0,3.6,12.4,72.0,96.0,5.4
Bhopal,2020-04-20 00:00:00,5.9,13.0,27.5,5.9,10.3,68.0,123.0,6.8
Bhopal,2020-04-21 00:00:00,5.4,13.2,29.2,4.1,13.0,68.0,97.0,6.6
Bhopal,2020-04-22 00:00:00,6.2,10.4,20.7,6.8,10.4,62.0,115.0,5.6
Bhopal,2020-04-23 00:00:00,6.9,13.1,25.5,5.7,11.0,71.0,130.0,6.7
Bhopal,2020-04-24 00:00:00,5.8,14.4,29.0,4.3,9.5,69.0,109.0,6.6
Bhopal,2020-04-25 00:00:00,3.6,12.7,25.0,4.3,11.6,67.0,83.0,6.0
Bhopal,2020-04-26 00:00:00,5.2,13.1,29.5,5.1,10.6,66.0,134.0,5.4
Bhopal,2020-04-27 00:00:00,3.7,15.4,39.5,3.3,13.3,39.0,68.0,5.6
Bhopal,2020-04-28 00:00:00,4.7,16.1,30.5,4.1,23.0,47.0,80.0,5.9
Bhopal,2020-04-29 00:00:00,6.2,14.6,29.7,6.1,10.8,70.0,134.0,5.9
Bhopal,2020-04-30 00:00:00,5.0,16.5,31.5,5.8,11.0,65.0,109.0,4.5
Lucknow,2020-04-01 00:00:00,9.0,14.0,39.2,5.8,13.8,86.75563754148911,154.0,2.3
Lucknow,2020-04-02 00:00:00,8.8,13.0,42.0,4.4,16.5,77.48111893931838,126.0,2.5
Lucknow,2020-04-03 00:00:00,9.6,9.0,35.5,4.5,16.7,71.09103655350958,89.0,2.5
Lucknow,2020-04-04 00:00:00,9.4,9.0,35.5,4.4,15.9,70.77817825613351,90.0,3.0
Lucknow,2020-04-05 00:00:00,9.2,11.0,35.3,5.9,13.3,80.13426325046697,127.0,2.8
Lucknow,2020-04-06 00:00:00,9.3,11.0,30.6,4.8,14.6,79.64990577303938,109.0,2.8
Lucknow,2020-04-07 00:00:00,9.4,10.0,31.2,5.5,14.1,77.96929716553923,109.0,2.4
Lucknow,2020-04-08 00:00:00,9.9,11.0,33.4,7.6,13.2,84.43748760602001,128.0,2.8
Lucknow,2020-04-09 00:00:00,8.2,8.0,31.2,5.9,15.2,66.92127491026312,101.0,2.9
Lucknow,2020-04-10 00:00:00,9.5,11.0,32.8,7.6,17.0,80.50600005599642,122.0,3.2
Lucknow,2020-04-11 00:00:00,9.8,13.0,34.9,7.7,12.8,88.58293098558781,136.0,3.3
Lucknow,2020-04-12 00:00:00,8.9,11.0,32.2,7.6,9.3,79.41389697521096,112.0,2.9
Lucknow,2020-04-13 00:00:00,9.4,13.0,34.6,7.8,5.4,91.5101192560096,148.0,3.1
Lucknow,2020-04-14 00:00:00,7.3,19.0,44.1,7.7,7.9,88.95738327957025,158.0,3.1
Lucknow,2020-04-15 00:00:00,8.0,18.0,44.0,7.6,5.6,91.185148152383,156.0,3.4
Lucknow,2020-04-16 00:00:00,7.5,20.0,51.4,7.6,4.7,89.22376405082659,154.0,3.4
Lucknow,2020-04-17 00:00:00,9.4,17.0,42.6,7.8,3.0,98.21491555355747,159.0,3.7
Lucknow,2020-04-18 00:00:00,9.9,16.0,41.0,7.6,4.0,95.05039026434689,134.0,2.9
Lucknow,2020-04-19 00:00:00,9.9,16.0,37.0,7.7,4.5,99.37708366974186,151.0,3.3
Lucknow,2020-04-20 00:00:00,9.2,16.0,42.1,7.6,5.0,88.39068462276852,118.0,2.9
Lucknow,2020-04-21 00:00:00,8.1,15.0,45.0,7.5,5.3,75.42187758008089,89.0,2.9
Lucknow,2020-04-22 00:00:00,8.3,17.0,45.7,7.6,5.9,82.95397273449777,112.0,2.6
Lucknow,2020-04-23 00:00:00,9.5,18.0,50.9,7.7,6.9,89.43989041854152,122.0,3.1
Lucknow,2020-04-24 00:00:00,8.7,16.0,44.2,7.5,8.9,86.2082844919766,137.0,2.6
Lucknow,2020-04-25 00:00:00,9.7,21.0,55.7,7.3,6.7,98.22648165474469,151.0,2.8
Lucknow,2020-04-26 00:00:00,8.6,21.0,69.1,4.7,6.9,81.17085604820328,114.0,2.4
Lucknow,2020-04-27 00:00:00,8.0,20.0,71.1,6.0,6.0,71.66443244340988,87.0,2.3
Lucknow,2020-04-28 00:00:00,9.4,21.0,59.6,6.1,7.1,89.56130931290242,116.0,2.5
Lucknow,2020-04-29 00:00:00,9.0,20.0,58.2,6.2,6.0,86.64833129499179,115.0,2.4
Lucknow,2020-04-30 00:00:00,9.2,21.0,50.5,7.6,11.4,92.82175972797671,128.0,2.6
Ghāziābād,2020-04-01 00:00:00,6.6,14.0,48.0,8.1,16.9,54.0,76.0,5.3
Ghāziābād,2020-04-02 00:00:00,8.9,12.0,42.2,7.0,19.7,50.0,61.0,4.6
Ghāziābād,2020-04-03 00:00:00,6.8,8.0,38.0,8.9,24.5,46.0,46.0,5.3
Ghāziābād,2020-04-04 00:00:00,9.8,9.5,41.5,9.8,23.1,59.0,78.0,7.3
Ghāziābād,2020-04-05 00:00:00,12.0,12.5,45.7,10.8,20.4,81.0,151.0,7.3
Ghāziābād,2020-04-06 00:00:00,10.2,13.0,38.5,11.3,23.0,93.0,82.0,6.3
Ghāziābād,2020-04-07 00:00:00,6.6,11.5,39.7,8.0,23.0,72.0,74.0,6.6
Ghāziābād,2020-04-08 00:00:00,8.1,10.0,36.7,7.1,23.8,70.0,74.0,7.5
Ghāziābād,2020-04-09 00:00:00,8.7,10.0,39.5,9.5,22.8,60.0,85.0,4.9
Ghāziābād,2020-04-10 00:00:00,12.5,11.0,36.0,14.2,17.9,80.0,155.0,6.0
Ghāziābād,2020-04-11 00:00:00,12.0,11.0,35.2,11.9,24.2,101.0,130.0,6.3
Ghāziābād,2020-04-12 00:00:00,7.0,11.5,37.2,9.3,24.7,67.0,82.0,6.1
