City,Date,co,dew,humidity,no2,o3,pm10,pm25,so2
Chennai,2019-04-21 00:00:00,8.1,25.5,64.0,3.1,4.7,34.410224462635,44.0,3.7
Chennai,2019-04-22 00:00:00,8.7,26.0,70.0,3.0,2.9,42.065478852214966,58.0,2.5
Chennai,2019-04-23 00:00:00,7.6,25.0,64.8,3.3,3.0,53.331789287513686,70.0,3.3
Chennai,2019-04-24 00:00:00,8.2,25.0,66.3,3.3,2.6,60.51022152867543,80.0,3.1
Chennai,2019-04-25 00:00:00,8.2,25.0,64.2,3.4,2.5,61.453188175663136,80.0,2.8
Chennai,2019-04-26 00:00:00,7.9,25.5,68.2,3.4,4.5,62.54327298938703,86.0,2.7
Chennai,2019-04-27 00:00:00,8.8,26.0,70.3,3.4,5.2,46.87768064674807,65.0,3.3
Chennai,2019-04-28 00:00:00,8.4,26.0,71.5,3.4,6.4,39.77401506968796,59.0,2.6
Chennai,2019-04-29 00:00:00,7.9,27.0,73.4,3.5,6.4,41.12474542600252,61.0,3.0
Chennai,2019-04-30 00:00:00,8.5,26.5,70.0,3.7,6.5,68.61685303281564,95.0,2.8
Nashik,2019-04-01 00:00:00,4.1,8.8,46.9,4.8,27.6,61.0,130.0,1.6
Nashik,2019-04-02 00:00:00,4.5,14.6,45.3,5.7,36.2,70.0,99.0,1.4
Nashik,2019-04-03 00:00:00,4.6,16.6,42.2,6.5,33.4,64.0,100.0,1.6
Nashik,2019-04-04 00:00:00,4.9,15.4,39.7,6.7,29.1,66.0,108.0,1.4
Nashik,2019-04-05 00:00:00,4.1,13.2,42.5,4.4,23.9,68.0,122.0,1.7
Nashik,2019-04-06 00:00:00,3.3,8.6,29.1,2.0,21.6,52.0,83.0,1.6
Nashik,2019-04-07 00:00:00,3.0,9.6,25.4,1.9,19.1,55.0,75.0,1.5
Nashik,2019-04-08 00:00:00,3.7,7.3,20.6,2.6,18.8,59.0,93.0,1.9
Nashik,2019-04-09 00:00:00,3.7,5.9,20.6,6.2250000000000005,18.0,59.0,83.0,1.3
Nashik,2019-04-10 00:00:00,4.1,9.2,32.9,9.850000000000001,26.8,55.0,109.0,1.6
Nashik,2019-04-11 00:00:00,4.5,12.0,34.6,13.475,28.7,55.0,150.0,2.0
Nashik,2019-04-12 00:00:00,4.8,12.9,44.9,17.1,32.7,60.0,110.0,1.9
Nashik,2019-04-13 00:00:00,4.6,10.1,30.6,14.5,31.0,62.0,111.0,2.6
Nashik,2019-04-14 00:00:00,5.3,13.3,36.55,14.2,38.0,59.5,109.0,2.55
Nashik,2019-04-15 00:00:00,6.0,16.5,42.5,13.9,45.0,57.0,107.0,2.5
Nashik,2019-04-16 00:00:00,5.9,16.8,46.2,11.2,30.8,63.0,119.0,2.7
Nashik,2019-04-17 00:00:00,3.8,6.5,33.1,6.4,34.5,48.0,71.0,2.0
Nashik,2019-04-18 00:00:00,4.0,9.5,38.7,5.8,30.2,45.0,65.0,2.1
Nashik,2019-04-19 00:00:00,4.6,10.5,26.6,20.7,49.3,66.0,100.0,3.0
Nashik,2019-04-20 00:00:00,4.6,7.4,28.6,15.4,35.4,55.0,99.0,2.4
Nashik,2019-04-21 00:00:00,3.8,7.8,24.3,9.7,30.3,51.0,86.0,2.6
Nashik,2019-04-22 00:00:00,4.3,8.4,26.6,10.1,31.2,52.0,107.0,2.4
Nashik,2019-04-23 00:00:00,3.9,9.5,25.2,11.3,28.8,52.0,103.0,2.9
Nashik,2019-04-24 00:00:00,3.6,11.4,26.3,10.7,26.9,52.0,93.0,3.3
Nashik,2019-04-25 00:00:00,3.4,11.6,24.4,11.4,48.3,60.0,94.0,3.4
Nashik,2019-04-26 00:00:00,3.3,11.5,26.1,10.1,38.6,56.0,108.0,4.0
Nashik,2019-04-27 00:00:00,2.6,8.5,18.2,6.0,15.0,66.0,93.0,3.6
Nashik,2019-04-28 00:00:00,2.8,5.8,13.6,6.0,13.4,69.0,106.0,4.1
Nashik,2019-04-29 00:00:00,4.6,9.6,21.3,6.0,13.4,73.0,134.0,4.3
Nashik,2019-04-30 00:00:00,3.7,11.8,31.3,6.0,13.3,64.0,99.0,2.2
Visakhapatnam,2019-04-01 00:00:00,7.5,24.5,75.6,14.3,6.2,88.0,115.0,4.6
Visakhapatnam,2019-04-02 00:00:00,5.9,24.0,74.2,17.7,2.9,67.0,83.0,6.4
Visakhapatnam,2019-04-03 00:00:00,6.5,24.0,73.0,16.9,2.2,61.0,82.0,5.2
Visakhapatnam,2019-04-04 00:00:00,6.6,24.0,74.3,14.8,1.4,72.0,85.0,7.5
Visakhapatnam,2019-04-05 00:00:00,6.2,24.0,77.0,12.8,0.8,58.0,70.0,8.3
Visakhapatnam,2019-04-06 00:00:00,4.7,23.0,66.2,13.9,3.1,71.0,85.0,4.5
Visakhapatnam,2019-04-07 00:00:00,5.1,21.5,65.5,15.1,7.4,62.0,74.0,4.0
Visakhapatnam,2019-04-08 00:00:00,6.1,24.5,74.5,10.5,1.6,58.0,70.0,2.2
Visakhapatnam,2019-04-09 00:00:00,6.6,25.0,74.0,11.0,1.2,62.0,76.0,3.0
Visakhapatnam,2019-04-10 00:00:00,6.0,25.0,74.5,10.4,2.8,66.0,83.0,1.4
Visakhapatnam,2019-04-11 00:00:00,7.05,24.0,70.6,13.2,2.3499999999999996,61.0,70.0,2.25
Visakhapatnam,2019-04-12 00:00:00,8.1,25.0,66.7,16.0,1.9,56.0,57.0,3.1
Visakhapatnam,2019-04-13 00:00:00,5.9,21.0,57.2,16.3,8.5,62.0,70.0,2.3
Visakhapatnam,2019-04-14 00:00:00,6.45,22.5,61.35,15.600000000000001,5.2,67.5,75.5,4.5
Visakhapatnam,2019-04-15 00:00:00,7.0,24.0,65.5,14.9,1.9,73.0,81.0,6.7
Visakhapatnam,2019-04-16 00:00:00,6.2,23.0,64.0,18.5,2.2,70.0,80.0,7.5
Visakhapatnam,2019-04-17 00:00:00,5.7,24.0,69.5,13.6,2.7,72.0,94.0,2.1
Visakhapatnam,2019-04-18 00:00:00,6.2,24.0,74.7,12.0,1.8,72.0,88.0,2.5
Visakhapatnam,2019-04-19 00:00:00,5.7,25.0,74.5,9.0,3.2,56.0,68.0,2.0
Visakhapatnam,2019-04-20 00:00:00,5.2,25.0,72.5,11.2,2.7,56.0,71.0,2.0
Visakhapatnam,2019-04-21 00:00:00,6.9,24.0,70.0,19.7,2.3,61.0,75.0,1.3
Visakhapatnam,2019-04-22 00:00:00,5.6,24.0,68.2,11.1,8.2,57.0,85.0,1.5
Visakhapatnam,2019-04-23 00:00:00,6.1,25.0,72.0,7.8,6.3,48.0,77.0,1.5
Visakhapatnam,2019-04-24 00:00:00,5.8,25.0,75.2,11.2,2.1,50.0,61.0,1.5
Visakhapatnam,2019-04-25 00:00:00,6.2,25.0,72.7,10.4,2.2,76.0,96.0,1.7
Visakhapatnam,2019-04-26 00:00:00,5.9,26.0,75.5,12.8,4.9,78.0,100.0,1.5
Visakhapatnam,2019-04-27 00:00:00,6.4,27.0,75.5,11.0,2.5,71.0,83.0,1.2
Visakhapatnam,2019-04-28 00:00:00,7.2,26.0,70.7,10.5,2.3,66.0,73.0,1.6
Visakhapatnam,2019-04-29 00:00:00,5.5,26.0,73.2,6.6,2.1,53.0,57.0,2.8
Visakhapatnam,2019-04-30 00:00:00,5.4,26.0,71.7,7.0,3.9,43.0,45.0,2.5
Mumbai,2019-04-01 00:00:00,13.7,23.0,60.8,7.2,4.8,70.0,81.0,21.6
Mumbai,2019-04-02 00:00:00,15.2,23.0,65.6,9.5,5.4,63.0,90.0,22.3
Mumbai,2019-04-03 00:00:00,15.0,23.0,64.1,8.8,5.5,68.0,76.0,13.6
Mumbai,2019-04-04 00:00:00,15.2,24.5,74.0,8.3,4.6,57.0,80.0,12.8
Mumbai,2019-04-05 00:00:00,15.6,24.0,64.3,7.7,5.8,55.0,73.0,11.4
Mumbai,2019-04-06 00:00:00,15.7,23.0,60.7,9.5,5.6,59.0,76.0,11.7
Mumbai,2019-04-07 00:00:00,17.2,23.0,66.0,9.8,5.4,63.0,71.0,14.4
Mumbai,2019-04-08 00:00:00,15.5,23.5,70.0,9.2,5.4,56.0,74.0,14.3
Mumbai,2019-04-09 00:00:00,17.1,23.0,71.3,7.6,6.0,56.0,68.0,13.0
Mumbai,2019-04-10 00:00:00,15.7,24.0,78.3,6.0,5.3,55.0,65.0,12.6
Mumbai,2019-04-11 00:00:00,15.5,24.0,81.0,5.4,5.0,59.0,70.0,11.9
Mumbai,2019-04-12 00:00:00,16.2,24.5,78.5,6.7,5.1,62.0,81.0,12.2
Mumbai,2019-04-13 00:00:00,16.4,23.0,65.4,7.6,4.8,82.0,102.0,13.8
Mumbai,2019-04-14 00:00:00,16.7,23.75,68.1,7.5,5.1,78.5,89.0,17.8
Mumbai,2019-04-15 00:00:00,17.0,24.5,70.8,7.4,5.4,75.0,76.0,21.8
Mumbai,2019-04-16 00:00:00,16.2,24.0,70.8,6.4,5.6,61.0,91.0,14.5
Mumbai,2019-04-17 00:00:00,15.2,17.5,59.1,4.5,7.5,47.0,53.0,10.3
Mumbai,2019-04-18 00:00:00,15.9,20.0,61.1,7.7,7.3,68.0,78.0,10.3
Mumbai,2019-04-19 00:00:00,16.6,21.0,67.5,6.2,6.5,68.0,77.0,10.2
Mumbai,2019-04-20 00:00:00,17.5,22.5,70.0,10.1,6.2,71.0,72.0,11.7
Mumbai,2019-04-21 00:00:00,17.3,23.0,70.8,7.7,6.0,59.0,72.0,11.8
Mumbai,2019-04-22 00:00:00,16.5,22.0,70.8,7.9,5.8,62.0,71.0,12.6
Mumbai,2019-04-23 00:00:00,16.0,24.0,70.8,6.0,5.4,56.0,63.0,13.1
Mumbai,2019-04-24 00:00:00,15.9,24.0,70.8,5.1,5.7,63.0,65.0,12.3
Mumbai,2019-04-25 00:00:00,15.9,22.5,65.2,4.9,6.4,63.0,60.0,12.0
Mumbai,2019-04-26 00:00:00,16.3,25.0,66.0,7.6,7.5,78.0,64.0,12.0
Mumbai,2019-04-27 00:00:00,17.0,24.0,62.2,13.4,7.4,88.0,81.0,12.2
Mumbai,2019-04-28 00:00:00,17.2,25.5,64.4,13.9,6.2,84.0,83.0,12.0
Mumbai,2019-04-29 00:00:00,16.7,25.5,68.4,10.3,5.4,67.0,80.0,12.1
Mumbai,2019-04-30 00:00:00,16.6,24.5,66.4,13.5,5.1,69.0,79.0,12.2
Jaipur,2019-04-01 00:00:00,7.5,2.0,14.1,17.3,24.4,69.0,105.0,5.6
Jaipur,2019-04-02 00:00:00,7.0,3.5,17.1,10.5,29.4,65.0,109.0,7.2
Jaipur,2019-04-03 00:00:00,8.2,2.5,15.1,12.6,31.6,72.0,108.0,7.7
Jaipur,2019-04-04 00:00:00,8.1,5.0,15.9,9.5,28.7,69.0,112.0,8.1
Jaipur,2019-04-05 00:00:00,9.2,5.0,14.3,16.0,21.5,94.0,115.0,5.9
Jaipur,2019-04-06 00:00:00,6.7,5.5,14.5,9.9,21.1,88.0,112.0,5.9
Jaipur,2019-04-07 00:00:00,6.6,5.5,17.5,10.9,25.6,93.0,119.0,7.2
Jaipur,2019-04-08 00:00:00,6.7,11.5,25.1,8.1,25.0,139.0,157.0,6.2
Jaipur,2019-04-09 00:00:00,7.4,10.5,23.0,9.9,27.5,102.0,138.0,6.8
Jaipur,2019-04-10 00:00:00,7.9,10.0,21.1,10.8,27.6,94.0,138.0,7.6
Jaipur,2019-04-11 00:00:00,6.8,9.5,20.3,9.1,29.7,94.0,133.0,7.0
Jaipur,2019-04-12 00:00:00,8.0,9.0,21.0,9.4,29.4,114.0,147.0,6.5
Jaipur,2019-04-13 00:00:00,7.1,11.0,25.7,9.5,32.8,87.0,129.0,6.5
Jaipur,2019-04-14 00:00:00,6.6,10.0,23.85,9.8,29.9,95.0,131.5,6.45
Jaipur,2019-04-15 00:00:00,6.1,9.0,22.0,10.1,27.0,103.0,134.0,6.4
Jaipur,2019-04-16 00:00:00,6.5,15.0,46.9,9.5,20.4,76.0,124.0,6.2
Jaipur,2019-04-17 00:00:00,6.5,17.5,63.5,8.5,16.1,48.0,79.0,4.6
Jaipur,2019-04-18 00:00:00,7.3,13.5,46.8,11.1,23.7,53.0,89.0,5.1
Jaipur,2019-04-19 00:00:00,6.2,11.0,34.3,15.0,22.5,60.0,95.0,4.6
Jaipur,2019-04-20 00:00:00,6.3,10.0,27.7,14.7,27.0,58.0,96.0,5.1
Jaipur,2019-04-21 00:00:00,6.0,8.5,21.4,13.5,26.4,66.0,100.0,5.1
Jaipur,2019-04-22 00:00:00,7.5,8.5,18.3,21.3,12.6,80.0,111.0,5.9
Jaipur,2019-04-23 00:00:00,9.7,8.0,16.8,17.0,11.5,94.0,130.0,6.6
Jaipur,2019-04-24 00:00:00,6.6,5.0,15.4,14.4,16.6,91.0,125.0,6.2
Jaipur,2019-04-25 00:00:00,7.8,4.0,13.5,13.1,21.6,101.0,140.0,8.1
Jaipur,2019-04-26 00:00:00,8.6,9.0,18.2,13.9,28.4,130.0,159.0,6.5
Jaipur,2019-04-27 00:00:00,7.1,4.0,12.3,20.4,24.4,89.0,140.0,5.6
Jaipur,2019-04-28 00:00:00,5.5,4.0,12.0,13.7,27.3,100.0,152.0,6.4
Jaipur,2019-04-29 00:00:00,6.6,3.5,11.6,12.0,31.9,102.0,152.0,6.2
Jaipur,2019-04-30 00:00:00,9.4,3.5,11.7,16.1,9.1,95.0,142.0,5.1
Patna,2019-04-01 00:00:00,8.2,19.0,60.6,9.5,22.9,112.97673446140435,136.0,23.1
Patna,2019-04-02 00:00:00,8.4,16.0,53.2,16.5,15.1,115.94135118362117,153.0,8.7
Patna,2019-04-03 00:00:00,11.8,14.0,48.6,21.1,10.3,131.0258355198417,161.0,10.5
Patna,2019-04-04 00:00:00,8.9,19.0,64.6,12.0,17.3,108.7685633902563,151.0,8.4
Patna,2019-04-05 00:00:00,8.8,21.0,67.9,9.5,22.1,101.72441657709044,147.0,7.8
Patna,2019-04-06 00:00:00,7.6,22.0,64.7,5.4,15.9,97.48541912106222,134.0,8.2
Patna,2019-04-07 00:00:00,6.0,18.0,71.2,20.5,26.9,67.60165994023403,93.0,21.0
Patna,2019-04-08 00:00:00,10.1,20.0,64.7,15.9,20.6,109.11228979399664,134.0,19.5
Patna,2019-04-09 00:00:00,8.4,20.0,74.1,8.1,18.9,83.19497130903879,127.0,7.5
Patna,2019-04-10 00:00:00,7.0,18.0,62.4,8.2,21.7,72.58799180371427,109.0,8.1
Patna,2019-04-11 00:00:00,8.1,20.0,59.0,17.2,18.2,102.36369118403073,139.0,7.8
Patna,2019-04-12 00:00:00,9.0,21.0,55.5,11.9,15.8,118.95947470848314,154.0,8.3
Patna,2019-04-13 00:00:00,8.5,21.0,48.1,6.4,15.5,124.27390487258762,154.0,9.7
Patna,2019-04-14 00:00:00,8.55,20.5,57.400000000000006,6.550000000000001,16.05,114.05861632100658,147.0,10.75
Patna,2019-04-15 00:00:00,8.6,20.0,66.7,6.7,16.6,103.84332776942557,140.0,11.8
Patna,2019-04-16 00:00:00,7.8,21.0,50.2,8.0,13.5,119.57052730101239,152.0,7.4
Patna,2019-04-17 00:00:00,8.3,16.5,57.6,8.4,21.7,63.37985429394979,95.0,7.1
Patna,2019-04-18 00:00:00,8.2,17.0,47.4,7.6,17.7,77.39798153573089,99.0,9.1
Patna,2019-04-19 00:00:00,8.1,15.0,50.5,6.6,24.5,84.80834586603468,122.0,7.2
Patna,2019-04-20 00:00:00,8.7,15.0,42.4,9.5,21.9,82.18834544352517,104.0,10.6
Patna,2019-04-21 00:00:00,10.2,15.0,44.1,16.5,18.9,121.98238471338276,156.0,8.8
Patna,2019-04-22 00:00:00,10.3,16.0,50.6,19.1,22.5,107.33240537772517,140.0,10.7
Patna,2019-04-23 00:00:00,8.7,19.5,54.7,10.7,28.6,93.93329927032478,133.0,8.0
Patna,2019-04-24 00:00:00,10.2,19.0,51.7,9.1,22.7,107.82944189509949,142.0,9.0
Patna,2019-04-25 00:00:00,10.0,20.5,49.7,13.5,20.2,124.95198469441056,154.0,12.3
Patna,2019-04-26 00:00:00,6.8,21.0,56.0,8.7,33.7,120.60862578321307,154.0,20.7
Patna,2019-04-27 00:00:00,8.1,14.0,32.8,8.0,24.7,120.13495922098237,156.0,7.3
Patna,2019-04-28 00:00:00,6.5,10.5,35.0,11.6,23.7,119.13827356852704,156.0,10.5
Patna,2019-04-29 00:00:00,7.2,14.0,39.2,11.1,15.8,120.46697494276543,151.0,9.9
Patna,2019-04-30 00:00:00,6.0,19.0,43.6,10.2,18.7,124.46344969668363,156.0,10.9
Muzaffarnagar,2019-04-01 00:00:00,5.3,13.3,41.0,6.3,25.9,98.0,158.0,12.5
Muzaffarnagar,2019-04-02 00:00:00,9.4,11.9,41.7,11.1,19.0,134.0,188.0,23.1
Muzaffarnagar,2019-04-03 00:00:00,6.6,15.0,44.0,6.8,25.2,113.0,175.0,14.7
Muzaffarnagar,2019-04-04 00:00:00,13.4,16.5,42.2,18.7,21.2,174.0,239.0,19.3
Muzaffarnagar,2019-04-05 00:00:00,13.3,17.5,48.0,16.6,18.3,172.0,219.0,15.5
Muzaffarnagar,2019-04-06 00:00:00,12.7,18.3,48.5,12.8,14.7,191.0,229.0,13.4
Muzaffarnagar,2019-04-07 00:00:00,7.0,15.4,50.0,6.6,15.6,134.0,167.0,10.0
Muzaffarnagar,2019-04-08 00:00:00,8.9,17.4,52.5,11.6,9.1,176.0,184.0,10.7
Muzaffarnagar,2019-04-09 00:00:00,8.5,15.7,44.2,22.6,18.3,125.0,187.0,18.4
Muzaffarnagar,2019-04-10 00:00:00,10.7,18.1,41.5,16.0,28.3,150.0,202.0,19.9
Muzaffarnagar,2019-04-11 00:00:00,6.1,16.9,38.7,11.8,28.3,111.0,164.0,16.4
Muzaffarnagar,2019-04-12 00:00:00,6.7,16.2,39.0,11.6,28.0,105.0,158.0,12.1
Muzaffarnagar,2019-04-13 00:00:00,5.8,16.2,38.0,12.5,24.7,126.0,155.0,17.3
Muzaffarnagar,2019-04-14 00:00:00,5.25,15.55,35.25,11.95,23.1,107.0,136.5,14.0
Muzaffarnagar,2019-04-15 00:00:00,4.7,14.9,32.5,11.4,21.5,88.0,118.0,10.7
Muzaffarnagar,2019-04-16 00:00:00,3.7,16.5,48.0,11.3,22.9,87.0,113.0,13.8
Muzaffarnagar,2019-04-17 00:00:00,3.0,15.9,58.2,10.9,20.7,63.0,113.0,9.7
Muzaffarnagar,2019-04-18 00:00:00,5.7,15.5,48.2,12.4,14.3,65.0,117.0,13.5
Muzaffarnagar,2019-04-19 00:00:00,5.1,13.8,42.0,15.4,15.4,68.0,134.0,13.2
Muzaffarnagar,2019-04-20 00:00:00,7.1,16.0,40.2,22.8,19.0,123.0,176.0,19.5
Muzaffarnagar,2019-04-21 00:00:00,9.3,15.7,38.2,24.9,21.1,135.0,182.0,17.4
Muzaffarnagar,2019-04-22 00:00:00,7.2,16.4,37.2,18.5,18.9,110.0,170.0,15.7
Muzaffarnagar,2019-04-23 00:00:00,9.5,17.9,42.2,13.0,32.9,145.0,181.0,20.1
Muzaffarnagar,2019-04-24 00:00:00,8.3,20.9,45.7,12.4,27.3,149.0,181.0,14.1
Muzaffarnagar,2019-04-25 00:00:00,7.5,18.8,48.2,14.1,18.8,134.0,169.0,14.1
Muzaffarnagar,2019-04-26 00:00:00,9.1,15.7,35.0,17.2,19.0,124.0,168.0,12.2
Muzaffarnagar,2019-04-27 00:00:00,4.8,13.1,25.7,14.2,29.5,133.0,149.0,7.9
Muzaffarnagar,2019-04-28 00:00:00,4.6,11.3,27.0,11.5,23.8,143.0,156.0,11.7
Muzaffarnagar,2019-04-29 00:00:00,4.9,11.6,26.7,17.8,24.7,133.0,152.0,14.5
Muzaffarnagar,2019-04-30 00:00:00,8.3,12.4,31.2,21.4,35.5,148.0,181.0,21.0
Thiruvananthapuram,2019-04-01 00:00:00,7.2,24.5,71.7,1.7,17.6,63.0,111.0,0.7
Thiruvananthapuram,2019-04-02 00:00:00,7.1,25.0,70.7,2.1,17.1,63.0,115.0,0.8
Thiruvananthapuram,2019-04-03 00:00:00,7.2,25.0,70.0,2.1,17.7,64.0,114.0,1.5
Thiruvananthapuram,2019-04-04 00:00:00,7.0,24.0,67.7,2.4,17.5,43.0,76.0,0.7
Thiruvananthapuram,2019-04-05 00:00:00,6.4,24.0,66.3,2.6,15.0,39.0,65.0,1.6
Thiruvananthapuram,2019-04-06 00:00:00,6.7,25.0,73.0,2.4,15.9,44.0,67.0,0.4
Thiruvananthapuram,2019-04-07 00:00:00,5.9,25.0,72.5,1.7,19.0,56.0,86.0,0.6
Thiruvananthapuram,2019-04-08 00:00:00,6.3,25.5,69.2,2.1,18.4,56.0,83.0,1.3
Thiruvananthapuram,2019-04-09 00:00:00,8.0,25.3,71.7,1.7,18.0,56.0,86.0,1.0
Thiruvananthapuram,2019-04-10 00:00:00,8.5,25.0,69.2,1.9,23.0,55.0,89.0,1.1
Thiruvananthapuram,2019-04-11 00:00:00,8.3,26.0,68.5,1.6,21.1,57.0,85.0,0.4
Thiruvananthapuram,2019-04-12 00:00:00,7.8,25.0,69.7,1.7,17.4,57.0,86.0,0.6
Thiruvananthapuram,2019-04-13 00:00:00,7.6,26.0,72.0,1.6,18.8,53.0,85.0,0.5
Thiruvananthapuram,2019-04-14 00:00:00,7.8,25.5,73.0,1.6,17.55,49.5,82.5,0.75
Thiruvananthapuram,2019-04-15 00:00:00,8.0,25.0,74.0,1.6,16.3,46.0,80.0,1.0
Thiruvananthapuram,2019-04-16 00:00:00,9.0,25.5,70.0,2.9,16.3,49.0,81.0,0.8
Thiruvananthapuram,2019-04-17 00:00:00,8.4,25.0,74.6,2.9,14.7,44.0,74.0,0.8
Thiruvananthapuram,2019-04-18 00:00:00,8.0,26.0,76.2,2.2,18.9,38.0,77.0,0.4
Thiruvananthapuram,2019-04-19 00:00:00,8.2,26.0,74.6,1.7,18.6,36.0,66.0,0.3
Thiruvananthapuram,2019-04-20 00:00:00,8.9,25.0,74.2,1.7,19.8,33.0,30.0,0.6
Thiruvananthapuram,2019-04-21 00:00:00,8.4,25.0,76.7,1.7,16.5,25.0,52.0,0.7
Thiruvananthapuram,2019-04-22 00:00:00,8.4,25.5,71.5,1.4,21.1,35.0,74.0,0.6
Thiruvananthapuram,2019-04-23 00:00:00,6.4,26.0,70.0,1.6,25.6,28.0,54.0,0.7
Thiruvananthapuram,2019-04-24 00:00:00,7.6,25.0,72.0,1.9,22.4,35.0,66.0,0.9
Thiruvananthapuram,2019-04-25 00:00:00,7.3,25.0,71.0,2.3,23.1,43.0,74.0,1.8
Thiruvananthapuram,2019-04-26 00:00:00,7.3,25.0,72.5,2.1,21.6,56.0,82.0,1.3
Thiruvananthapuram,2019-04-27 00:00:00,9.8,26.0,76.0,2.5,17.2,54.0,78.0,0.4
Thiruvananthapuram,2019-04-28 00:00:00,8.5,26.0,76.0,1.5,15.6,52.0,77.0,1.5
Thiruvananthapuram,2019-04-29 00:00:00,7.6,26.0,72.5,1.6,18.3,50.0,75.0,0.9
Thiruvananthapuram,2019-04-30 00:00:00,8.5,24.0,74.2,1.9,22.2,50.0,62.0,1.4
Bengaluru,2019-04-01 00:00:00,7.3,8.5,33.5,11.4,16.0,73.0,125.0,2.7
Bengaluru,2019-04-02 00:00:00,6.7,10.0,36.5,14.7,12.9,75.0,124.0,3.0
Bengaluru,2019-04-03 00:00:00,7.1,10.5,39.1,14.5,16.8,75.0,120.0,2.4
Bengaluru,2019-04-04 00:00:00,6.9,11.5,40.5,11.6,17.5,70.0,104.0,2.9
Bengaluru,2019-04-05 00:00:00,8.3,10.0,38.2,12.8,18.7,71.0,110.0,2.9
Bengaluru,2019-04-06 00:00:00,7.4,9.5,35.7,12.2,22.5,72.0,120.0,2.4
Bengaluru,2019-04-07 00:00:00,8.2,10.5,37.0,11.6,23.3,66.0,113.0,2.3
Bengaluru,2019-04-08 00:00:00,7.3,15.0,50.0,11.8,24.1,64.0,102.0,2.1
Bengaluru,2019-04-09 00:00:00,6.9,16.0,48.5,12.9,26.5,67.0,107.0,1.9
Bengaluru,2019-04-10 00:00:00,8.1,13.5,42.0,14.8,15.7,76.0,132.0,2.0
Bengaluru,2019-04-11 00:00:00,7.0,9.5,36.7,12.9,12.3,73.0,122.0,2.8
Bengaluru,2019-04-12 00:00:00,7.1,10.0,34.0,12.8,15.3,73.0,110.0,2.6
Bengaluru,2019-04-13 00:00:00,7.3,10.9,31.7,12.4,18.0,71.0,109.0,3.4
Bengaluru,2019-04-14 00:00:00,6.9,9.95,31.549999999999997,12.25,16.4,68.0,110.0,3.3499999999999996
Bengaluru,2019-04-15 00:00:00,6.5,9.0,31.4,12.1,14.8,65.0,111.0,3.3
Bengaluru,2019-04-16 00:00:00,6.8,9.5,36.7,11.0,14.0,64.0,96.0,2.8
Bengaluru,2019-04-17 00:00:00,7.4,20.3,67.9,10.5,9.9,65.0,107.0,2.4
Bengaluru,2019-04-18 00:00:00,7.5,19.5,60.6,12.3,9.6,55.0,88.0,1.9
Bengaluru,2019-04-19 00:00:00,6.8,18.5,53.5,9.9,14.1,48.0,82.0,1.8
Bengaluru,2019-04-20 00:00:00,7.4,20.5,64.5,10.9,16.5,54.0,83.0,2.6
Bengaluru,2019-04-21 00:00:00,6.7,18.0,54.0,10.2,16.6,43.0,70.0,1.9
Bengaluru,2019-04-22 00:00:00,7.5,20.5,63.4,10.5,12.3,62.0,97.0,1.9
Bengaluru,2019-04-23 00:00:00,7.9,16.0,52.2,10.3,20.1,56.0,86.0,1.8
Bengaluru,2019-04-24 00:00:00,7.0,14.2,41.7,12.7,20.5,60.0,97.0,2.0
Bengaluru,2019-04-25 00:00:00,7.0,10.5,37.2,13.9,16.9,71.0,125.0,2.3
Bengaluru,2019-04-26 00:00:00,7.0,13.5,41.2,13.5,18.0,73.0,128.0,1.8
Bengaluru,2019-04-27 00:00:00,6.3,13.5,38.0,11.0,22.7,81.0,141.0,2.2
Bengaluru,2019-04-28 00:00:00,7.5,14.5,44.7,11.3,16.9,74.0,127.0,2.7
Bengaluru,2019-04-29 00:00:00,6.9,16.5,51.5,11.1,16.2,73.0,129.0,1.9
Bengaluru,2019-04-30 00:00:00,6.3,21.5,64.7,9.7,22.3,67.0,107.0,1.7
Kolkata,2019-04-01 00:00:00,4.2,23.5,70.5,9.1,12.9,54.0,89.0,1.2
Kolkata,2019-04-02 00:00:00,4.6,25.5,79.3,11.1,8.1,58.0,119.0,1.1
Kolkata,2019-04-03 00:00:00,4.2,25.0,77.5,9.9,9.2,57.0,112.0,0.9
Kolkata,2019-04-04 00:00:00,4.4,25.0,77.4,9.3,8.0,56.0,101.0,1.1
Kolkata,2019-04-05 00:00:00,4.5,25.0,75.2,8.5,9.6,60.0,108.0,0.7
Kolkata,2019-04-06 00:00:00,4.2,20.0,68.8,14.2,13.3,62.0,107.0,5.2
Kolkata,2019-04-07 00:00:00,4.2,21.0,71.5,14.1,18.5,48.0,92.0,4.3
Kolkata,2019-04-08 00:00:00,3.9,21.0,63.6,14.4,13.4,50.0,90.0,6.4
Kolkata,2019-04-09 00:00:00,4.3,22.5,70.8,13.6,11.9,52.0,94.0,3.9
Kolkata,2019-04-10 00:00:00,5.0,24.0,76.7,16.3,10.6,50.0,84.0,2.4
Kolkata,2019-04-11 00:00:00,4.7,26.0,81.4,9.8,5.5,52.0,95.0,0.8
Kolkata,2019-04-12 00:00:00,4.5,26.0,79.0,11.2,6.5,58.0,96.0,1.6
Kolkata,2019-04-13 00:00:00,4.5,25.0,70.6,11.4,10.9,59.0,106.0,2.4
Kolkata,2019-04-14 00:00:00,4.6000000000000005,26.0,76.05,9.850000000000001,9.5,57.0,102.5,2.45
